FIPS,State,"County, State",Year,Cost Per Meal,Weighted weekly $ needed by FI,Weighted Annual Food Budget Shortfall,State_count,County,GROC16,GROC20,PCH_GROC_16_20,GROCPTH16,GROCPTH20,PCH_GROCPTH_16_20,GEO_ID,NAME,Total_Households,Total_Below_Poverty,SNAP_Total_Households,SNAP_Below_Poverty,SNAP_Participation_Rate_Pct,No_SNAP_Total_Households,No_SNAP_Below_Poverty_Gap,Name,Median_Household_Income,Median_Income_Lower_Bound,Median_Income_Upper_Bound,mean_commute_time,pct_households_no_vehicle,poverty_rate,total_population,land_area_sqmi,population_density,state_abbr,min_wage_2023,diabetes_rate,obesity_rate,FIPS_match,YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
1117,AL,"Shelby County, Alabama",2023,4.04,25.22,21585000.0,AL,Shelby,26.0,34.0,30.76923076923077,0.1229093596339226,0.1535487771034241,24.92846562764544,1117,"Shelby County, Alabama",86866,7049,4014,1585,4.6,82852,5464,Shelby County,90280.0,84649.0,95911.0,29.5,0.0250846130822185,7.2,230211,785.441,293.09776291280946,AL,7.25,8.9,33.3,1117,2023,AL-Shelby,1117.0,All,44057,74,1.02,12627.18,13341.48
1119,AL,"Sumter County, Alabama",2023,3.42,21.36,1522000.0,AL,Sumter,2.0,3.0,50.0,0.1541663408279418,0.2453987747430801,59.177920047384816,1119,"Sumter County, Alabama",4823,1430,1471,818,30.5,3352,612,Sumter County,37021.0,32535.0,41507.0,23.2,0.0949616421314534,26.5,11878,903.826,13.141910057909376,AL,7.25,18.2,47.5,1119,2023,AL-Sumter,1119.0,All,3329,71,1.03,11151.79,12031.56
1121,AL,"Talladega County, Alabama",2023,3.6,22.52,10309000.0,AL,Talladega,8.0,6.0,-25.0,0.099258042871952,0.0750140622258186,-24.425205197133888,1121,"Talladega County, Alabama",33644,6332,5717,2963,17.0,27927,3369,Talladega County,59491.0,55623.0,63359.0,28.0,0.0688087028890738,17.8,81021,736.817,109.9608179507259,AL,7.25,13.4,42.1,1121,2023,AL-Talladega,1121.0,All,21119,72,1.11,12766.19,13560.26
1123,AL,"Tallapoosa County, Alabama",2023,3.63,22.68,5030000.0,AL,Tallapoosa,6.0,5.0,-16.66666666666666,0.1477577686309813,0.1245857551693916,-15.68243326647745,1123,"Tallapoosa County, Alabama",17076,2894,2264,1254,13.3,14812,1640,Tallapoosa County,60583.0,56615.0,64551.0,25.2,0.0579175450925275,16.3,40938,716.528,57.13384543241855,AL,7.25,12.3,41.2,1123,2023,AL-Tallapoosa,1123.0,All,12189,72,1.04,11584.82,12274.67
1125,AL,"Tuscaloosa County, Alabama",2023,4.0,24.99,28370000.0,AL,Tuscaloosa,25.0,30.0,20.0,0.1209265887737274,0.1423433572053909,17.71055369116352,1125,"Tuscaloosa County, Alabama",90052,15551,9798,4951,10.9,80254,10600,Tuscaloosa County,61117.0,57987.0,64247.0,23.3,0.0575223204370808,16.8,237552,1320.848,179.84809758579337,AL,7.25,12.4,41.6,1125,2023,AL-Tuscaloosa,1125.0,All,39746,71,1.05,12039.27,12609.44
1127,AL,"Walker County, Alabama",2023,3.43,21.46,8300000.0,AL,Walker,10.0,9.0,-9.999999999999998,0.1548970639705658,0.142533615231514,-7.981719228326477,1127,"Walker County, Alabama",25388,4974,3632,2304,14.3,21756,2670,Walker County,57950.0,53220.0,62680.0,31.2,0.0495115802741452,18.5,64841,791.03,81.97034246488755,AL,7.25,11.3,38.0,1127,2023,AL-Walker,1127.0,All,18012,72,1.05,13112.97,13705.63
1129,AL,"Washington County, Alabama",2023,3.35,20.94,1683000.0,AL,Washington,3.0,4.0,33.33333333333333,0.1806467175483703,0.2503755688667296,38.59956730168022,1129,"Washington County, Alabama",5963,1344,821,587,13.8,5142,757,Washington County,57311.0,50928.0,63694.0,34.3,0.050981049807144,17.1,15143,1080.255,14.017986493929673,AL,7.25,13.4,41.7,1129,2023,AL-Washington,1129.0,All,4544,72,1.02,12828.01,13926.87
1131,AL,"Wilcox County, Alabama",2023,3.46,21.64,1510000.0,AL,Wilcox,7.0,3.0,-57.14285714285714,0.6445671916007994,0.2939447462558745,-54.39657027441078,1131,"Wilcox County, Alabama",3860,1161,1427,776,37.0,2433,385,Wilcox County,34426.0,30218.0,38634.0,28.3,0.1036269430051813,28.2,10172,887.858,11.45678700873338,AL,7.25,18.0,48.5,1131,2023,AL-Wilcox,1131.0,All,3330,70,1.08,11900.35,12544.66
1133,AL,"Winston County, Alabama",2023,3.26,20.35,2944000.0,AL,Winston,6.0,5.0,-16.66666666666666,0.2509305477142334,0.2126935571432113,-15.23807719678968,1133,"Winston County, Alabama",9420,1711,1377,791,14.6,8043,920,Winston County,52280.0,45967.0,58593.0,28.2,0.0494692144373673,18.7,23682,612.998,38.63307873761415,AL,7.25,11.4,39.1,1133,2023,AL-Winston,1133.0,All,6374,73,1.01,12159.28,13007.21
2013,AK,"Aleutians East Borough, Alaska",2023,4.71,29.4,419000.0,AK,Aleutians East,4.0,4.0,0.0,1.19260585308075,1.176124691963196,-1.381945348916358,2013,"Aleutians East Borough, Alaska",1045,132,152,55,14.5,893,77,Aleutians East Borough,83000.0,71794.0,94206.0,5.6,0.2210526315789473,13.2,3491,6986.254,0.4996955449944992,AK,10.85,12.6,31.3,2013,2023,AK-Aleutians East,2013.0,All,171,72,0.89,11214.05,7913.45
2016,AK,"Aleutians West Census Area, Alaska",2023,4.71,29.4,687000.0,AK,Aleutians West,4.0,,,0.6995453238487243,,,2016,"Aleutians West Census Area, Alaska",956,51,46,21,4.8,910,30,Aleutians West Census Area,104159.0,91965.0,116353.0,6.4,0.053347280334728,11.3,5235,4393.026,1.1916615107672934,AK,10.85,10.9,30.3,2016,2023,AK-Aleutians West,2016.0,All,250,72,0.72,9465.64,8125.52
2020,AK,"Anchorage Municipality, Alaska",2023,4.45,27.79,30973000.0,AK,Anchorage,33.0,28.0,-15.15151515151515,0.110711507499218,0.0975286960601806,-11.90735429117921,2020,"Anchorage Municipality, Alaska",108597,8900,9473,3603,8.7,99124,5297,Anchorage Borough,93881.0,87984.0,99778.0,18.8,0.0585191119460021,8.9,288976,1707.004,169.28841408690317,AK,10.85,7.8,32.9,2020,2023,AK-Anchorage,2020.0,All,45726,71,0.88,11173.35,9192.93
2050,AK,"Bethel Census Area, Alaska",2023,4.99,31.16,3630000.0,AK,Bethel,23.0,21.0,-8.695652173913048,1.2765012979507453,1.139013886451721,-10.77064408157997,2050,"Bethel Census Area, Alaska",4828,1106,2047,831,42.4,2781,275,Bethel Census Area,62140.0,56980.0,67300.0,7.4,0.5766362883181442,25.6,18394,40638.578,0.4526241051052524,AK,10.85,15.9,43.1,2050,2023,AK-Bethel,2050.0,All,1748,71,0.79,11616.8,8116.22
2060,AK,"Bristol Bay Borough, Alaska",2023,4.71,29.4,125000.0,AK,Bristol Bay,2.0,,,2.207505464553833,,,2060,"Bristol Bay Borough, Alaska",291,23,15,4,5.2,276,19,Bristol Bay Borough,99790.0,87655.0,111925.0,9.2,0.0756013745704467,9.3,918,481.952,1.90475400039838,AK,10.85,8.6,35.6,2060,2023,AK-Bristol Bay,2060.0,All,181,73,0.83,15873.3,10405.53
2063,AK,"Chugach Census Area, Alaska",2023,4.45,27.79,717000.0,AK,Chugach,-8888.0,,,-8888.0,,,2063,"Chugach Census Area, Alaska",2861,152,281,46,9.8,2580,106,Chugach Census Area,95180.0,83221.0,107139.0,9.2,0.0667598741698706,5.9,6862,9530.193,0.7200273908408781,AK,10.85,7.3,31.4,2063,2023,AK-Chugach,2063.0,All,263,68,0.72,15942.18,12756.78
2066,AK,"Copper River Census Area, Alaska",2023,4.61,28.82,428000.0,AK,Copper River,-8888.0,,,-8888.0,,,2066,"Copper River Census Area, Alaska",1207,126,155,27,12.8,1052,99,Copper River Census Area,69092.0,61907.0,76277.0,29.4,0.0604805302402651,8.7,2626,24692.42,0.1063484259541997,AK,10.85,8.6,34.9,2066,2023,AK-Copper River,2066.0,All,239,68,0.72,6345.71,5332.91
2068,AK,"Denali Borough, Alaska",2023,4.43,27.66,201000.0,AK,Denali,1.0,,,0.4835589826107025,,,2068,"Denali Borough, Alaska",565,56,17,10,3.0,548,46,Denali Borough,86118.0,74903.0,97333.0,15.5,0.1238938053097345,8.3,1969,12641.049,0.1557623896561116,AK,10.85,8.3,27.6,2068,2023,AK-Denali,2068.0,All,320,71,0.6,7485.05,5916.78
2070,AK,"Dillingham Census Area, Alaska",2023,4.99,31.16,747000.0,AK,Dillingham,4.0,5.0,25.0,0.805152952671051,1.034554123878479,28.49162639799086,2070,"Dillingham Census Area, Alaska",1403,266,391,187,27.9,1012,79,Dillingham Census Area,62598.0,55378.0,69818.0,8.7,0.353528153955809,19.5,4724,18333.994,0.2576634420192349,AK,10.85,13.3,40.7,2070,2023,AK-Dillingham,2070.0,All,578,71,0.85,19506.94,14747.37
2090,AK,"Fairbanks North Star Borough, Alaska",2023,4.43,27.66,9927000.0,AK,Fairbanks North Star,7.0,9.0,28.57142857142858,0.0693914368748664,0.0940920636057853,35.59607329570289,2090,"Fairbanks North Star Borough, Alaska",36359,2586,2467,743,6.8,33892,1843,Fairbanks North Star Borough,86780.0,80726.0,92834.0,19.2,0.0457658351439808,6.1,95460,7334.752,13.01475496376701,AK,10.85,8.0,33.9,2090,2023,AK-Fairbanks North Star,2090.0,All,13603,71,0.77,8993.97,7065.32
2100,AK,"Haines Borough, Alaska",2023,4.52,28.27,257000.0,AK,Haines,3.0,4.0,33.33333333333333,1.185302257537842,1.530221939086914,29.09972366589038,2100,"Haines Borough, Alaska",901,57,42,12,4.7,859,45,Haines Borough,78649.0,71233.0,86065.0,12.5,0.0399556048834628,5.4,2086,2343.605,0.8900817330565518,AK,10.85,8.8,32.3,2100,2023,AK-Haines,2100.0,All,737,73,0.71,13505.07,11058.37
2105,AK,"Hoonah-Angoon Census Area, Alaska",2023,4.57,28.54,329000.0,AK,Hoonah-Angoon,4.0,5.0,25.0,1.891252994537354,2.335357427597045,23.48202140815809,2105,"Hoonah-Angoon Census Area, Alaska",924,138,154,51,16.7,770,87,Hoonah-Angoon Census Area,64720.0,56480.0,72960.0,12.6,0.2857142857142857,14.2,2311,6559.711,0.3523021059921694,AK,10.85,10.0,38.6,2105,2023,AK-Hoonah-Angoon,2105.0,All,586,73,0.73,12901.35,10412.02
2110,AK,"Juneau City and Borough, Alaska",2023,4.5,28.14,3329000.0,AK,Juneau,4.0,6.0,50.0,0.1232437789440155,0.1883889585733414,52.8587975697488,2110,"Juneau City and Borough, Alaska",13167,963,840,249,6.4,12327,714,Juneau Borough,99748.0,88694.0,110802.0,15.1,0.0953140426824637,8.9,31794,2704.203,11.757253431047891,AK,10.85,7.2,30.9,2110,2023,AK-Juneau,2110.0,All,5958,72,0.73,11854.83,9425.84
2122,AK,"Kenai Peninsula Borough, Alaska",2023,4.85,30.28,7927000.0,AK,Kenai Peninsula,17.0,18.0,5.882352941176472,0.2905237972736359,0.3029589056968689,4.280237467611214,2122,"Kenai Peninsula Borough, Alaska",24371,2760,2329,914,9.6,22042,1846,Kenai Peninsula Borough,74185.0,68530.0,79840.0,20.7,0.0487874933322391,11.8,60413,16017.53,3.771680152932443,AK,10.85,8.0,31.4,2122,2023,AK-Kenai Peninsula,2122.0,All,14408,72,0.77,11870.28,9098.6
2130,AK,"Ketchikan Gateway Borough, Alaska",2023,4.4,27.47,1550000.0,AK,Ketchikan Gateway,4.0,4.0,0.0,0.2906976640224456,0.2909725904464722,0.0945746932473623,2130,"Ketchikan Gateway Borough, Alaska",5732,471,477,144,8.3,5255,327,Ketchikan Gateway Borough,87760.0,78204.0,97316.0,14.6,0.1050244242847173,8.7,13768,4857.02,2.834659935516016,AK,10.85,8.4,33.3,2130,2023,AK-Ketchikan Gateway,2130.0,All,2867,72,0.83,12223.35,9887.2
2150,AK,"Kodiak Island Borough, Alaska",2023,4.71,29.4,1454000.0,AK,Kodiak Island,5.0,5.0,0.0,0.3643783628940582,0.3848522305488585,5.618848356468709,2150,"Kodiak Island Borough, Alaska",4640,591,267,119,5.8,4373,472,Kodiak Island Borough,86250.0,75264.0,97236.0,10.1,0.0760775862068965,8.7,12771,6689.481,1.909116716229555,AK,10.85,8.8,30.0,2150,2023,AK-Kodiak Island,2150.0,All,2070,72,0.78,13134.43,9366.06
2158,AK,"Kusilvak Census Area, Alaska",2023,4.71,29.4,1846000.0,AK,Kusilvak,13.0,16.0,23.07692307692308,1.589242100715637,1.921229600906372,20.88967439518752,2158,"Kusilvak Census Area, Alaska",1916,656,984,519,51.4,932,137,Kusilvak Census Area,42029.0,37140.0,46918.0,6.3,0.8293319415448852,32.4,8176,17077.09,0.4787700949049281,AK,10.85,19.6,48.8,2158,2023,AK-Kusilvak,2158.0,All,626,70,0.78,10838.68,7960.16
2164,AK,"Lake and Peninsula Borough, Alaska",2023,4.71,29.4,152000.0,AK,Lake and Peninsula,2.0,,,1.253918528556824,,,2164,"Lake and Peninsula Borough, Alaska",324,59,95,33,29.3,229,26,Lake and Peninsula Borough,62547.0,55074.0,70020.0,13.3,0.4351851851851852,12.8,1013,23831.86,0.0425061241548078,AK,10.85,12.0,39.6,2164,2023,AK-Lake and Peninsula,2164.0,All,182,71,0.83,12007.34,8876.24
2170,AK,"Matanuska-Susitna Borough, Alaska",2023,4.61,28.82,12861000.0,AK,Matanuska-Susitna,10.0,8.0,-20.0,0.0959158986806869,0.072586715221405,-24.322540663406567,2170,"Matanuska-Susitna Borough, Alaska",39869,4026,3741,1314,9.4,36128,2712,Matanuska-Susitna Borough,94376.0,89441.0,99311.0,34.8,0.0380997767689182,10.0,112988,24707.306,4.573060292368581,AK,10.85,7.7,35.2,2170,2023,AK-Matanuska-Susitna,2170.0,All,18901,71,0.81,11022.28,8731.39
2180,AK,"Nome Census Area, Alaska",2023,4.65,29.05,1639000.0,AK,Nome,19.0,17.0,-10.52631578947368,1.903235554695129,1.715612053871155,-9.858133448648664,2180,"Nome Census Area, Alaska",2816,540,828,315,29.4,1988,225,Nome Census Area,75296.0,68594.0,81998.0,6.3,0.55859375,21.5,9866,22969.508,0.4295259611133159,AK,10.85,13.8,40.8,2180,2023,AK-Nome,2180.0,All,1012,70,0.83,17692.45,12995.92
2185,AK,"North Slope Borough, Alaska",2023,4.43,27.66,1317000.0,AK,North Slope,8.0,8.0,0.0,0.8609556555747985,0.8607704043388366,-0.0215169311871488,2185,"North Slope Borough, Alaska",2281,361,320,119,14.0,1961,242,North Slope Borough,103556.0,91785.0,115327.0,13.0,0.3700131521262604,11.1,10810,88823.624,0.1217018571545786,AK,10.85,10.7,36.5,2185,2023,AK-North Slope,2185.0,All,605,70,0.93,26685.09,19064.37
2188,AK,"Northwest Arctic Borough, Alaska",2023,4.43,27.66,1183000.0,AK,Northwest Arctic,8.0,7.0,-12.5,1.0377480983734133,0.9157509207725524,-11.7559528937785,2188,"Northwest Arctic Borough, Alaska",1825,275,654,184,35.8,1171,91,Northwest Arctic Borough,78619.0,71208.0,86030.0,5.9,0.646027397260274,17.9,7441,35663.282,0.208645968141687,AK,10.85,14.0,40.8,2188,2023,AK-Northwest Arctic,2188.0,All,659,71,0.9,22037.47,17709.43
2195,AK,"Petersburg Borough, Alaska",2023,4.55,28.41,388000.0,AK,Petersburg,3.0,,,0.919681191444397,,,2195,"Petersburg Borough, Alaska",1371,87,104,37,7.6,1267,50,Petersburg Borough,68449.0,60250.0,76648.0,6.8,0.1108679795769511,7.0,3409,2900.828,1.1751817067402826,AK,10.85,7.8,30.7,2195,2023,AK-Petersburg,2195.0,All,933,73,0.73,14123.75,11123.1
2198,AK,"Prince of Wales-Hyder Census Area, Alaska",2023,4.29,26.8,821000.0,AK,Prince of Wales-Hyder,5.0,6.0,20.0,0.7667535543441772,0.976085901260376,27.30112507861091,2198,"Prince of Wales-Hyder Census Area, Alaska",2419,283,396,92,16.4,2023,191,Prince of Wales-Hyder Census Area,57304.0,50404.0,64204.0,12.7,0.1083092186854071,12.7,5715,5267.817,1.0848896231588911,AK,10.85,10.9,39.1,2198,2023,AK-Prince of Wales-Hyder,2198.0,All,1190,71,0.72,10887.05,8635.64
2220,AK,"Sitka City and Borough, Alaska",2023,4.55,28.41,974000.0,AK,Sitka,4.0,3.0,-25.0,0.4574565291404724,0.3569304049015045,-21.97501135853261,2220,"Sitka City and Borough, Alaska",3440,246,258,110,7.5,3182,136,Sitka Borough,89264.0,78595.0,99933.0,13.0,0.1098837209302325,7.5,8368,2870.063,2.915615441194148,AK,10.85,8.1,31.7,2220,2023,AK-Sitka,2220.0,All,1691,73,0.8,18116.82,14079.19
2230,AK,"Skagway Municipality, Alaska",2023,4.5,28.14,171000.0,AK,Skagway,2.0,,,1.766784429550171,,,2230,"Skagway Municipality, Alaska",450,16,12,2,2.7,438,14,Skagway Municipality,79412.0,69515.0,89309.0,4.9,0.1,5.9,1244,433.971,2.866550990734404,AK,10.85,7.6,32.9,2230,2023,AK-Skagway,2230.0,All,210,73,0.64,9552.32,8021.13
2240,AK,"Southeast Fairbanks Census Area, Alaska",2023,4.43,27.66,906000.0,AK,Southeast Fairbanks,4.0,3.0,-25.0,0.5836859941482543,0.4312203526496887,-26.121175259833265,2240,"Southeast Fairbanks Census Area, Alaska",2497,306,214,117,8.6,2283,189,Southeast Fairbanks Census Area,79014.0,71160.0,86868.0,15.9,0.066079295154185,12.7,7068,24832.27,0.2846296371616449,AK,10.85,8.5,34.0,2240,2023,AK-Southeast Fairbanks,2240.0,All,1507,72,0.7,8442.72,6465.44
2275,AK,"Wrangell City and Borough, Alaska",2023,4.59,28.68,296000.0,AK,Wrangell,3.0,,,1.203369379043579,,,2275,"Wrangell City and Borough, Alaska",976,106,83,37,8.5,893,69,Wrangell City and Borough,65011.0,56644.0,73378.0,8.5,0.0870901639344262,12.1,2088,2556.131,0.8168595428012102,AK,10.85,9.2,33.6,2275,2023,AK-Wrangell,2275.0,All,624,73,0.76,15299.73,12527.27
2282,AK,"Yakutat City and Borough, Alaska",2023,4.5,28.14,60000.0,AK,Yakutat,2.0,,,3.252032518386841,,,2282,"Yakutat City and Borough, Alaska",206,8,11,2,5.3,195,6,Yakutat Borough,77108.0,67093.0,87123.0,5.5,0.1359223300970873,11.9,527,7625.25,0.0691124881151437,AK,10.85,10.0,35.7,2282,2023,AK-Yakutat,2282.0,All,124,74,0.79,8396.08,6204.57
2290,AK,"Yukon-Koyukuk Census Area, Alaska",2023,4.43,27.66,889000.0,AK,Yukon-Koyukuk,9.0,11.0,22.22222222222223,1.661129593849182,2.16663384437561,30.43135541008993,2290,"Yukon-Koyukuk Census Area, Alaska",2296,363,514,188,22.4,1782,175,Yukon-Koyukuk Census Area,49498.0,43196.0,55800.0,11.0,0.369773519163763,16.0,5195,145581.869,0.0356843886926606,AK,10.85,13.3,37.4,2290,2023,AK-Yukon-Koyukuk,2290.0,All,1017,72,0.85,11536.51,8652.54
4001,AZ,"Apache County, Arizona",2023,3.61,22.56,9752000.0,AZ,Apache,9.0,8.0,-11.11111111111112,0.1260186433792114,0.1113043501973152,-11.676282800171412,4001,"Apache County, Arizona",21100,6684,6428,3682,30.5,14672,3002,Apache County,43121.0,38867.0,47375.0,28.1,0.1153554502369668,30.5,65341,11198.313,5.834896738464089,AZ,13.85,15.4,37.7,4001,2023,AZ-Apache,4001.0,All,15105,72,1,14586.25,12556.76
4003,AZ,"Cochise County, Arizona",2023,3.38,21.13,13135000.0,AZ,Cochise,16.0,13.0,-18.75,0.1271001249551773,0.1020007878541946,-19.74768876886165,4003,"Cochise County, Arizona",50982,8177,7575,3537,14.9,43407,4640,Cochise County,53011.0,49872.0,56150.0,23.4,0.0532540896787101,15.4,125566,6209.863,20.22041388030621,AZ,13.85,9.7,34.3,4003,2023,AZ-Cochise,4003.0,All,37511,74,0.82,10615.85,9918.76
4005,AZ,"Coconino County, Arizona",2023,3.84,23.97,16922000.0,AZ,Coconino,20.0,18.0,-9.999999999999998,0.1422384083271026,0.1263326406478882,-11.18247023872506,4005,"Coconino County, Arizona",55118,9524,5857,2382,10.6,49261,7142,Coconino County,71528.0,67322.0,75734.0,19.3,0.0561885409485104,16.8,144508,18616.354,7.76242222295515,AZ,13.85,9.5,26.4,4005,2023,AZ-Coconino,4005.0,All,24134,73,0.8,11442.8,9820.88
4007,AZ,"Gila County, Arizona",2023,3.5,21.9,6172000.0,AZ,Gila,6.0,7.0,16.66666666666667,0.1123595535755157,0.128906324505806,14.72662573295942,4007,"Gila County, Arizona",23645,3678,3455,1466,14.6,20190,2212,Gila County,55804.0,49805.0,61803.0,21.9,0.0636921124973567,16.9,53795,4757.578,11.30722396984348,AZ,13.85,9.8,36.6,4007,2023,AZ-Gila,4007.0,All,18722,74,0.85,12054.94,11771.02
4009,AZ,"Graham County, Arizona",2023,3.41,21.33,4058000.0,AZ,Graham,6.0,6.0,0.0,0.1584827899932861,0.1530182808637619,-3.4480142164052814,4009,"Graham County, Arizona",12746,2177,2073,927,16.3,10673,1250,Graham County,66469.0,60412.0,72526.0,22.8,0.0504471991212929,17.3,39232,4621.877,8.488326279561312,AZ,13.85,10.9,36.3,4009,2023,AZ-Graham,4009.0,All,6649,72,0.89,9555.94,9588.91
4011,AZ,"Greenlee County, Arizona",2023,3.41,21.33,880000.0,AZ,Greenlee,2.0,,,0.2074258476495743,,,4011,"Greenlee County, Arizona",3591,279,205,90,5.7,3386,189,Greenlee County,71273.0,64923.0,77623.0,19.1,0.0247841826789195,8.2,9409,1842.838,5.105711950806311,AZ,13.85,9.6,31.1,4011,2023,AZ-Greenlee,4011.0,All,1388,73,0.9,8571.39,8378.26
4012,AZ,"La Paz County, Arizona",2023,3.54,22.1,2105000.0,AZ,La Paz,6.0,7.0,16.66666666666667,0.290275752544403,0.3258845508098601,12.26723140094526,4012,"La Paz County, Arizona",8959,1678,1036,391,11.6,7923,1287,La Paz County,48801.0,44065.0,53537.0,13.2,0.0446478401607322,17.5,16664,4496.579,3.705928440265368,AZ,13.85,11.2,35.3,4012,2023,AZ-La Paz,4012.0,All,6734,74,0.92,12318.88,11280.88
4013,AZ,"Maricopa County, Arizona",2023,3.58,22.34,401958000.0,AZ,Maricopa,467.0,466.0,-0.2141327623126353,0.1096754148602485,0.1017671450972557,-7.21061303763455,4013,"Maricopa County, Arizona",1730696,178458,148499,50414,8.6,1582197,128044,Maricopa County,86973.0,85553.0,88393.0,26.0,0.0509332661541946,11.0,4559748,9202.016,495.5161999283636,AZ,13.85,9.5,30.9,4013,2023,AZ-Maricopa,4013.0,All,801458,74,0.96,13181.81,12758.36
4015,AZ,"Mohave County, Arizona",2023,3.54,22.1,25558000.0,AZ,Mohave,17.0,19.0,11.76470588235294,0.0825647562742233,0.0874745622277259,5.94661230173763,4015,"Mohave County, Arizona",101973,16205,13386,5588,13.1,88587,10617,Mohave County,56302.0,53426.0,59178.0,19.9,0.0391672305414178,16.1,220517,13332.117,16.540283887397628,AZ,13.85,10.1,35.7,4015,2023,AZ-Mohave,4015.0,All,77100,74,0.91,11099.68,10287.48
4017,AZ,"Navajo County, Arizona",2023,3.48,21.73,13850000.0,AZ,Navajo,14.0,13.0,-7.14285714285714,0.1289502531290054,0.1159554719924927,-10.07735992849306,4017,"Navajo County, Arizona",40063,9575,8879,4867,22.2,31184,4708,Navajo County,51011.0,48577.0,53445.0,25.0,0.0845668072785363,24.7,108415,9949.492,10.896536225166068,AZ,13.85,12.8,38.2,4017,2023,AZ-Navajo,4017.0,All,27857,72,0.94,12408.39,10917.74
4019,AZ,"Pima County, Arizona",2023,3.51,21.91,105161000.0,AZ,Pima,122.0,125.0,2.459016393442615,0.1199508756399154,0.1177939549088477,-1.7981700588352467,4019,"Pima County, Arizona",437827,60186,53119,22763,12.1,384708,37423,Pima County,69553.0,67307.0,71799.0,24.3,0.0714209036902703,14.3,1060490,9188.683,115.41262224412355,AZ,13.85,9.1,32.9,4019,2023,AZ-Pima,4019.0,All,262356,74,0.91,11156.61,10830.49
4021,AZ,"Pinal County, Arizona",2023,3.44,21.48,39068000.0,AZ,Pinal,31.0,24.0,-22.58064516129032,0.0742849484086036,0.0499138981103897,-32.8075213354948,4021,"Pinal County, Arizona",161917,17718,17512,6055,10.8,144405,11663,Pinal County,77290.0,73498.0,81082.0,31.8,0.0385073834124891,11.1,469006,5366.671,87.39235179499543,AZ,13.85,10.1,37.5,4021,2023,AZ-Pinal,4021.0,All,98294,73,0.95,12584.35,12187.23
4023,AZ,"Santa Cruz County, Arizona",2023,2.94,18.39,4999000.0,AZ,Santa Cruz,10.0,7.0,-30.0,0.2154615223407745,0.1495470851659775,-30.59220804657019,4023,"Santa Cruz County, Arizona",16966,3260,4056,1778,23.9,12910,1482,Santa Cruz County,52400.0,46578.0,58222.0,24.2,0.0499233761640928,20.2,48926,1236.26,39.57581738469254,AZ,13.85,12.8,35.5,4023,2023,AZ-Santa Cruz,4023.0,All,11748,74,0.76,8778.71,8441.27
4025,AZ,"Yavapai County, Arizona",2023,3.81,23.79,25409000.0,AZ,Yavapai,29.0,27.0,-6.896551724137934,0.1289874911308289,0.1123941615223885,-12.8642936326362,4025,"Yavapai County, Arizona",111157,13478,9130,3157,8.2,102027,10321,Yavapai County,67317.0,64050.0,70584.0,23.5,0.038459116384933,12.0,245480,8122.932,30.22061492081924,AZ,13.85,7.9,27.4,4025,2023,AZ-Yavapai,4025.0,All,94902,74,0.78,10740.48,9921.69
4027,AZ,"Yuma County, Arizona",2023,3.19,19.92,24501000.0,AZ,Yuma,31.0,28.0,-9.677419354838712,0.1496413499116898,0.1285441517829895,-14.098508294098313,4027,"Yuma County, Arizona",79341,12517,14530,5498,18.3,64811,7019,Yuma County,61225.0,57300.0,65150.0,21.3,0.0553812026568861,15.6,211741,5513.82,38.40187020976384,AZ,13.85,13.0,40.8,4027,2023,AZ-Yuma,4027.0,All,44098,74,0.92,12297.2,11355.31
5001,AR,"Arkansas County, Arkansas",2023,3.16,19.73,1855000.0,AR,Arkansas,3.0,4.0,33.33333333333333,0.1647989451885223,0.2301098704338074,39.63066946246067,5001,"Arkansas County, Arkansas",6705,1211,996,643,14.9,5709,568,Arkansas County,50198.0,44511.0,55885.0,18.7,0.0865026099925428,19.0,16515,992.14,16.645836273106617,AR,11.0,10.9,37.9,5001,2023,AR-Arkansas,5001.0,All,4347,73,1.03,11766.33,11866.94
5003,AR,"Ashley County, Arkansas",2023,3.18,19.85,2565000.0,AR,Ashley,2.0,,,0.0973520278930664,,,5003,"Ashley County, Arkansas",7356,1627,969,562,13.2,6387,1065,Ashley County,49560.0,46035.0,53085.0,23.9,0.0878194671016857,22.1,18429,925.492,19.91265186517009,AR,11.0,13.3,42.0,5003,2023,AR-Ashley,5003.0,All,5378,73,1.05,13559.49,13741.39
