YEAR,BENE_GEO_DESC,BENE_GEO_CD,BENE_AGE_LVL,BENES_TOTAL_CNT,BENE_AVG_AGE,BENE_AVG_RISK_SCRE,TOT_MDCR_PYMT_PC,TOT_MDCR_STDZD_PYMT_PC
2023,NM-Union,35059.0,All,988,74,0.81,11617.39,10574.36
2023,NM-Valencia,35061.0,All,17975,70,0.85,9155.24,8993.36
2023,NV-Carson City,32510.0,All,15426,74,0.9,10597.78,9714.22
2023,NV-Churchill,32001.0,All,6300,73,0.86,10453.69,9745.55
2023,NV-Clark,32003.0,All,416477,73,1.01,15654.73,14028.66
2023,NV-Douglas,32005.0,All,18351,74,0.78,9511.06,9047.86
2023,NV-Elko,32007.0,All,7988,72,0.86,10130.47,8952.33
2023,NV-Esmeralda,32009.0,All,270,74,0.67,9753.33,8670.95
2023,NV-Eureka,32011.0,All,387,71,0.8,11429.59,10064.15
2023,NV-Humboldt,32013.0,All,3386,71,0.77,10129.8,8853.88
2023,NV-Lander,32015.0,All,1012,72,0.81,9379.94,8695.65
2023,NV-Lincoln,32017.0,All,1161,73,0.83,10573.62,9667.56
2023,NV-Lyon,32019.0,All,16204,73,0.88,10508.12,9658.28
2023,NV-Mineral,32021.0,All,1434,73,0.82,10695.68,9672.5
2023,NV-Nye,32023.0,All,18819,72,0.93,13201.81,11987.04
2023,NV-Pershing,32027.0,All,1188,72,0.9,14366.69,12788.01
2023,NV-Storey,32029.0,All,1313,72,0.81,10007.52,9231.83
2023,NV-UNKNOWN,32000.0,All,*,*,*,*,*
2023,NV-Washoe,32031.0,All,102722,73,0.87,10672.74,9955.52
2023,NV-White Pine,32033.0,All,2030,73,0.83,12432.17,11133.78
2023,NY-Albany,36001.0,All,67645,72,1.02,11050.88,11021.9
2023,NY-Allegany,36003.0,All,11454,72,0.97,10975.26,10219.51
2023,NY-Bronx,36005.0,All,228555,72,1.23,20198.59,14155.83
2023,NY-Broome,36007.0,All,47062,71,0.96,11091.88,10847.61
2023,NY-Cattaraugus,36009.0,All,19875,71,1.01,10071.33,9666.08
2023,NY-Cayuga,36011.0,All,18644,74,1.05,11708.22,11093.47
2023,NY-Chautauqua,36013.0,All,33406,72,1.05,10582.23,10408.14
2023,NY-Chemung,36015.0,All,21231,72,1.03,11655.83,10966.91
2023,NY-Chenango,36017.0,All,13137,72,0.96,11035.07,10303.69
2023,NY-Clinton,36019.0,All,20344,72,0.89,11485.03,10406.88
2023,NY-Columbia,36021.0,All,17705,73,0.93,10738.42,9946.38
2023,NY-Cortland,36023.0,All,10235,74,1.01,11369.29,10712.02
2023,NY-Delaware,36025.0,All,13074,73,0.92,12731.44,11417.71
2023,NY-Dutchess,36027.0,All,67563,73,1.05,14732.3,12095.58
2023,NY-Erie,36029.0,All,218164,70,1.12,11734.08,10778.34
2023,NY-Essex,36031.0,All,10768,73,0.83,10693.31,9812.49
2023,NY-Franklin,36033.0,All,12469,71,0.94,10153.74,9354.67
2023,NY-Fulton,36035.0,All,14606,69,1.07,11939.02,11534.72
2023,NY-Genesee,36037.0,All,14684,71,1.08,11870.15,11181.01
2023,NY-Greene,36039.0,All,12951,72,0.97,10815.56,10087.13
2023,NY-Hamilton,36041.0,All,1833,74,0.84,9088.12,8660.64
2023,NY-Herkimer,36043.0,All,16109,73,0.93,10960.54,10573.49
2023,NY-Jefferson,36045.0,All,22504,72,0.99,11595.63,10405.5
2023,NY-Kings,36047.0,All,409032,74,1.27,19709.55,14527.7
2023,NY-Lewis,36049.0,All,6737,73,0.92,10860.78,10293.61
2023,NY-Livingston,36051.0,All,15274,70,0.92,10347.38,9668.95
2023,NY-Madison,36053.0,All,16719,73,0.91,11008.52,10427.64
2023,NY-Monroe,36055.0,All,174475,69,1.12,13495.92,12373.51
2023,NY-Montgomery,36057.0,All,12380,71,1.12,12933.94,12482.81
2023,NY-Nassau,36059.0,All,297180,75,1.04,17133.22,13579.79
2023,NY-New York,36061.0,All,301999,76,1.03,16902.19,12627.32
2023,NY-Niagara,36063.0,All,55027,71,1.09,11226.99,10365.5
2023,NY-Oneida,36065.0,All,56429,73,0.99,11312.56,11062.26
2023,NY-Onondaga,36067.0,All,104750,74,1.02,11773.57,11165.78
2023,NY-Ontario,36069.0,All,29702,71,0.96,10815.43,10405.97
2023,NY-Orange,36071.0,All,71402,73,1.06,14416.56,11918.57
2023,NY-Orleans,36073.0,All,10026,69,1.05,11559.83,10783.64
2023,NY-Oswego,36075.0,All,28089,72,1.02,12267.51,11615.49
2023,NY-Otsego,36077.0,All,15560,73,0.91,12422.07,10899.33
2023,NY-Putnam,36079.0,All,21912,74,1.03,14001.64,11520.28
2023,NY-Queens,36081.0,All,410470,75,1.16,17905.34,13400.92
2023,NY-Rensselaer,36083.0,All,35469,72,1,11207.59,11164.55
2023,NY-Richmond,36085.0,All,98550,72,1.06,17516.37,13506.74
2023,NY-Rockland,36087.0,All,60495,75,1.09,15887.34,12959.29
2023,NY-Saratoga,36091.0,All,56721,73,0.94,10112.31,10156.78
2023,NY-Schenectady,36093.0,All,35026,72,1.03,10686.59,10688.14
2023,NY-Schoharie,36095.0,All,8401,73,0.91,10858.28,10244.06
2023,NY-Schuyler,36097.0,All,5213,73,0.89,10383.99,9762.65
2023,NY-Seneca,36099.0,All,8544,71,0.96,10803.67,10299.71
2023,NY-St. Lawrence,36089.0,All,25546,72,0.93,10687.14,9953.03
2023,NY-Steuben,36101.0,All,24147,72,0.93,10684.56,10120.18
2023,NY-Suffolk,36103.0,All,327042,74,1.06,17175.17,13816.63
2023,NY-Sullivan,36105.0,All,18349,72,1.09,13927.39,11822.09
2023,NY-Tioga,36107.0,All,12625,72,0.93,10454.52,10175.02
2023,NY-Tompkins,36109.0,All,18913,74,0.92,10271.1,9510.69
2023,NY-UNKNOWN,36000.0,All,*,*,*,*,*
2023,NY-Ulster,36111.0,All,45325,73,0.99,13532.43,11491.02
2023,NY-Warren,36113.0,All,19781,72,0.91,10059.23,10022.58
2023,NY-Washington,36115.0,All,16267,72,0.95,10111.07,10008.89
2023,NY-Wayne,36117.0,All,24387,68,1.06,11905.34,11207.94
2023,NY-Westchester,36119.0,All,195771,75,1.04,16199.34,12802.65
2023,NY-Wyoming,36121.0,All,9737,71,0.99,10392.85,9654.11
2023,NY-Yates,36123.0,All,6424,72,0.92,11619.07,10990.35
2023,OH-Adams,39001.0,All,7043,71,1.03,12304.81,12332.34
2023,OH-Allen,39003.0,All,23820,72,1.01,12100.84,12288.34
2023,OH-Ashland,39005.0,All,12791,73,1,10912.87,11043.41
2023,OH-Ashtabula,39007.0,All,25560,72,1.06,12829.49,12646.11
2023,OH-Athens,39009.0,All,11526,71,0.97,11825.12,10835.86
2023,OH-Auglaize,39011.0,All,11125,73,0.91,11483.5,11520.53
2023,OH-Belmont,39013.0,All,17284,71,0.96,11562.48,12098.8
2023,OH-Brown,39015.0,All,10784,71,1.09,13428.67,13526.76
2023,OH-Butler,39017.0,All,75378,73,1.02,12380.31,12510.99
2023,OH-Carroll,39019.0,All,7203,72,0.96,10424.98,10637.97
2023,OH-Champaign,39021.0,All,9321,71,0.98,11454.44,11706.76
2023,OH-Clark,39023.0,All,32897,73,1.02,12020.02,12087.77
2023,OH-Clermont,39025.0,All,47139,72,0.97,11818.62,11868.45
2023,OH-Clinton,39027.0,All,9845,73,0.94,10793.77,10743.46
2023,OH-Columbiana,39029.0,All,26996,73,0.99,11730.25,11772.58
2023,OH-Coshocton,39031.0,All,8917,72,0.99,11690.44,11032.15
2023,OH-Crawford,39033.0,All,11343,73,0.96,11426.67,11566.94
2023,OH-Cuyahoga,39035.0,All,280052,73,1.01,11621.62,11307.78
2023,OH-Darke,39037.0,All,12763,73,0.92,10976.06,10927.95
2023,OH-Defiance,39039.0,All,9724,72,1.03,11360.8,11557.86
2023,OH-Delaware,39041.0,All,39905,73,0.91,10905.36,10562.77
2023,OH-Erie,39043.0,All,21458,73,1.02,11096.67,10656.12
2023,OH-Fairfield,39045.0,All,32986,71,0.99,11714.3,11403.42
2023,OH-Fayette,39047.0,All,6929,71,0.92,11124.94,10987.43
2023,OH-Franklin,39049.0,All,205672,72,0.98,11575.79,11043.91
2023,OH-Fulton,39051.0,All,10376,74,0.92,10715.91,10610.58
2023,OH-Gallia,39053.0,All,7457,71,0.99,11886.79,11954.34
2023,OH-Geauga,39055.0,All,23823,74,0.9,11074.9,10419.61
2023,OH-Greene,39057.0,All,36563,73,0.97,11036.01,10941.75
2023,OH-Guernsey,39059.0,All,9922,72,1.09,11191.14,10580.86
2023,OH-Hamilton,39061.0,All,163463,73,1,12032.46,11866.22
2023,OH-Hancock,39063.0,All,16794,73,0.9,10074.29,10413.27
2023,OH-Hardin,39065.0,All,6635,73,0.98,12189.64,12106.18
2023,OH-Harrison,39067.0,All,4046,72,0.97,11640.65,11797.28
2023,OH-Henry,39069.0,All,6893,73,1.01,11481.13,11696.49
2023,OH-Highland,39071.0,All,10482,72,0.99,12322.34,12824.84
2023,OH-Hocking,39073.0,All,6902,71,0.95,11409.7,11131.02
2023,OH-Holmes,39075.0,All,5496,72,0.89,8835.71,8960.27
2023,OH-Huron,39077.0,All,14150,72,1.01,10998.04,10845.94
2023,OH-Jackson,39079.0,All,7894,71,1.01,12899.86,12900.58
2023,OH-Jefferson,39081.0,All,17694,72,1.01,12273.52,12508.06
2023,OH-Knox,39083.0,All,14780,72,1,11726.59,11416.99
2023,OH-Lake,39085.0,All,60055,74,0.92,10915.92,10992.07
2023,OH-Lawrence,39087.0,All,14949,71,1.05,12490.52,12927.62
2023,OH-Licking,39089.0,All,39369,72,0.95,10969.66,10719.48
2023,OH-Logan,39091.0,All,11237,73,0.88,11595.08,10977.45
2023,OH-Lorain,39093.0,All,76267,73,1.04,11787.13,11763.79
2023,OH-Lucas,39095.0,All,93925,72,1.03,12465.51,12045.26
2023,OH-Madison,39097.0,All,9087,72,1.01,11530.45,10844.8
2023,OH-Mahoning,39099.0,All,61927,73,1,11450.69,11801.3
2023,OH-Marion,39101.0,All,15323,72,1.05,11918.96,12095.01
2023,OH-Medina,39103.0,All,43290,73,0.96,11101.32,11298.8
2023,OH-Meigs,39105.0,All,5835,71,0.96,11472.64,11351.81
2023,OH-Mercer,39107.0,All,9692,73,0.83,10350.07,10272.59
2023,OH-Miami,39109.0,All,25988,73,0.99,11785.11,11882.01
2023,OH-Monroe,39111.0,All,3799,72,0.89,10128.98,10190.06
2023,OH-Montgomery,39113.0,All,120038,73,1.06,11985.07,11911.94
2023,OH-Morgan,39115.0,All,3638,71,0.98,13343.96,12541.71
2023,OH-Morrow,39117.0,All,7996,72,0.99,11538.24,11390.19
2023,OH-Muskingum,39119.0,All,22106,71,1.13,12709.03,12107.77
2023,OH-Noble,39121.0,All,2868,72,0.96,10527.38,10117.65
2023,OH-Ottawa,39123.0,All,12981,74,0.94,10890.72,10741.61
2023,OH-Paulding,39125.0,All,4542,72,1.01,13113.18,12862.91
2023,OH-Perry,39127.0,All,8621,70,1.05,11873.08,11485.31
2023,OH-Pickaway,39129.0,All,12207,72,1.02,12266.6,11878.4
2023,OH-Pike,39131.0,All,6534,71,1.05,12747.62,12749.12
2023,OH-Portage,39133.0,All,36789,72,0.99,10942.84,10967.49
2023,OH-Preble,39135.0,All,10417,72,1.04,12708.7,12603.74
2023,OH-Putnam,39137.0,All,7904,74,0.94,11255.08,11412.46
2023,OH-Richland,39139.0,All,30891,73,0.98,11490.7,11645.56
2023,OH-Ross,39141.0,All,17522,71,1.02,12224.29,12204.07
2023,OH-Sandusky,39143.0,All,15020,72,1.02,10952.24,10691.99
2023,OH-Scioto,39145.0,All,17760,71,1.05,14608.41,14231.43
2023,OH-Seneca,39147.0,All,13618,73,1.01,11171.13,11288.75
2023,OH-Shelby,39149.0,All,10542,73,0.89,10715.98,10743.91
2023,OH-Stark,39151.0,All,94372,72,0.98,10334.56,10558.15
2023,OH-Summit,39153.0,All,126160,72,1,10785.55,10748.05
2023,OH-Trumbull,39155.0,All,55036,73,1.02,12357.17,12574.44
2023,OH-Tuscarawas,39157.0,All,22619,72,0.95,10110.83,10284.74
2023,OH-UNKNOWN,39000.0,All,*,*,*,*,*
2023,OH-Union,39159.0,All,10612,73,0.96,11300.97,10983.21
2023,OH-Van Wert,39161.0,All,6915,73,0.95,11460.79,11450.21
2023,OH-Vinton,39163.0,All,3060,70,1.03,11252.27,11069.58
2023,OH-Warren,39165.0,All,46517,73,0.96,11800.29,11854.12
2023,OH-Washington,39167.0,All,16582,72,1.01,12361.81,11745.45
2023,OH-Wayne,39169.0,All,26088,73,0.9,9432.91,9695.75
2023,OH-Williams,39171.0,All,9437,73,0.92,10337.12,10339.22
2023,OH-Wood,39173.0,All,27288,73,0.93,10627.34,10553.89
2023,OH-Wyandot,39175.0,All,5482,74,0.98,11108.74,11649.88
2023,OK-Adair,40001.0,All,4416,71,1.16,13318.42,13716.95
2023,OK-Alfalfa,40003.0,All,1211,74,0.88,12589.23,12866.02
2023,OK-Atoka,40005.0,All,3299,72,1,13970.83,14714.61
2023,OK-Beaver,40007.0,All,1026,75,0.92,12129.95,11872.33
2023,OK-Beckham,40009.0,All,4399,72,0.99,13340.08,13958.64
2023,OK-Blaine,40011.0,All,2115,74,1.04,15416.02,15892
2023,OK-Bryan,40013.0,All,10471,73,1.04,15971.54,16535.72
2023,OK-Caddo,40015.0,All,6383,72,1.04,17170.25,17631.68
2023,OK-Canadian,40017.0,All,27905,73,1.02,12725.93,13258.03
2023,OK-Carter,40019.0,All,11784,72,1.08,14902.81,15245.85
2023,OK-Cherokee,40021.0,All,10580,72,1.05,13527.5,13856.32
2023,OK-Choctaw,40023.0,All,3996,72,1.03,14017.89,14389.34
2023,OK-Cimarron,40025.0,All,595,74,0.82,16808.75,16755.32
2023,OK-Cleveland,40027.0,All,53003,73,1.01,12355.94,12796.78
2023,OK-Coal,40029.0,All,1229,72,1.08,15054.19,14968.81
2023,OK-Comanche,40031.0,All,21816,72,0.99,11912.99,12509.41
2023,OK-Cotton,40033.0,All,1365,74,1.05,15446.75,16104.31
2023,OK-Craig,40035.0,All,3837,71,1,11924.91,12267.8
2023,OK-Creek,40037.0,All,17412,71,1.09,14196.02,14857.88
2023,OK-Custer,40039.0,All,5156,73,0.92,12755.87,13540.91
2023,OK-Delaware,40041.0,All,12372,73,0.95,12246.67,12537.48
2023,OK-Dewey,40043.0,All,1206,73,0.9,14132.47,14466.75
2023,OK-Ellis,40045.0,All,993,74,0.84,12684.72,12588.19
2023,OK-Garfield,40047.0,All,13061,73,1,12346.64,12916.55
2023,OK-Garvin,40049.0,All,6574,73,1.01,13297.12,13926.29
2023,OK-Grady,40051.0,All,11922,72,1,13200.15,13617.62
2023,OK-Grant,40053.0,All,1063,74,0.98,15908.38,16441.65
2023,OK-Greer,40055.0,All,1278,73,1.01,21356.01,22580.43
2023,OK-Harmon,40057.0,All,657,73,0.88,17713.41,17474.7
2023,OK-Harper,40059.0,All,863,74,0.91,13450.76,13263.82
2023,OK-Haskell,40061.0,All,3079,72,0.99,13542.44,14150.26
2023,OK-Hughes,40063.0,All,3127,73,1.07,14450.67,15047.41
2023,OK-Jackson,40065.0,All,4791,73,0.96,11922.62,12130.43
2023,OK-Jefferson,40067.0,All,1547,73,1.03,15947.85,16343.65
2023,OK-Johnston,40069.0,All,2703,72,0.99,15046.46,15406.45
2023,OK-Kay,40071.0,All,10820,72,0.95,12353.46,12797.31
2023,OK-Kingfisher,40073.0,All,3079,74,1.02,13626.57,14395.3
2023,OK-Kiowa,40075.0,All,2368,73,0.97,14870.23,15205
2023,OK-Latimer,40077.0,All,2746,72,0.98,14594.05,15002.01
2023,OK-Le Flore,40079.0,All,12125,72,1.12,13675.83,14752.75
2023,OK-Lincoln,40081.0,All,8305,73,1.01,13481.87,14168.47
2023,OK-Logan,40083.0,All,10230,72,1.01,12015.26,12549.55
2023,OK-Love,40085.0,All,2498,73,1.03,14525.42,14650.15
2023,OK-Major,40093.0,All,1750,75,0.92,12107.95,12502.16
2023,OK-Marshall,40095.0,All,4356,73,1.01,13811.84,14330.13
2023,OK-Mayes,40097.0,All,10180,73,1.07,13522.84,14034.4
2023,OK-McClain,40087.0,All,9509,73,1,12226.36,12676.64
2023,OK-McCurtain,40089.0,All,7542,72,1.04,13772.76,14426.35
2023,OK-McIntosh,40091.0,All,5799,73,1.07,13929.75,14487.6
2023,OK-Murray,40099.0,All,3519,73,0.92,13896.43,14644.04
2023,OK-Muskogee,40101.0,All,16533,72,1.15,14342.22,15167.74
2023,OK-Noble,40103.0,All,2725,73,0.95,12035.12,12352.72
2023,OK-Nowata,40105.0,All,2478,72,0.91,12079.82,12627.43
2023,OK-Okfuskee,40107.0,All,2738,71,1.17,15239.18,15412.84
2023,OK-Oklahoma,40109.0,All,144969,73,1.07,12902.33,13359.74
2023,OK-Okmulgee,40111.0,All,9667,71,1.05,13079.7,13605.7
2023,OK-Osage,40113.0,All,10588,72,0.98,13895.48,14370.99
2023,OK-Ottawa,40115.0,All,7849,72,1.06,11995.73,12503.52
2023,OK-Pawnee,40117.0,All,4042,72,0.99,15818.24,16271.49
2023,OK-Payne,40119.0,All,13941,73,0.96,12351.29,12614.89
2023,OK-Pittsburg,40121.0,All,11163,72,1.02,12551.94,13004.88
2023,OK-Pontotoc,40123.0,All,8584,72,1.13,14207.04,14493.74
2023,OK-Pottawatomie,40125.0,All,16797,72,1.06,12556.45,13170.38
2023,OK-Pushmataha,40127.0,All,3081,72,1.03,13727.74,14043.45
2023,OK-Roger Mills,40129.0,All,871,74,0.92,15348.26,15531.49
2023,OK-Rogers,40131.0,All,20997,73,1.02,12905.8,13511.09
2023,OK-Seminole,40133.0,All,5764,71,1.09,14308.39,14770.81
2023,OK-Sequoyah,40135.0,All,10665,71,1.1,13528.65,14317.79
2023,OK-Stephens,40137.0,All,11482,73,0.95,13163.05,13884.91
2023,OK-Texas,40139.0,All,2791,74,0.91,11760.46,11713.79
2023,OK-Tillman,40141.0,All,1711,73,0.98,11629.15,11881.84
2023,OK-Tulsa,40143.0,All,127670,73,1.04,13106.43,13753.76
2023,OK-UNKNOWN,40000.0,All,*,*,*,*,*
2023,OK-Wagoner,40145.0,All,17861,72,1.05,12717.28,13438.08
2023,OK-Washington,40147.0,All,13363,72,0.98,12674.51,13276.67
2023,OK-Washita,40149.0,All,2526,73,0.93,12425.15,12986.41
2023,OK-Woods,40151.0,All,1796,75,0.95,13598.72,13936.89
2023,OK-Woodward,40153.0,All,3988,73,0.97,12891.06,13215.76
2023,OR-Baker,41001.0,All,5626,73,0.8,8944.26,8174.87
2023,OR-Benton,41003.0,All,19858,73,0.79,9082.35,8115.99
2023,OR-Clackamas,41005.0,All,98056,72,0.9,10295.47,8972.69
2023,OR-Clatsop,41007.0,All,11916,72,0.84,10272.51,9161.62
2023,OR-Columbia,41009.0,All,13586,71,0.93,10120.27,8512.49
2023,OR-Coos,41011.0,All,22576,72,0.98,11834.95,10089.42
2023,OR-Crook,41013.0,All,8151,73,0.87,10852.68,9802.42
2023,OR-Curry,41015.0,All,10271,73,0.79,9979.17,8561.75
2023,OR-Deschutes,41017.0,All,52207,73,0.89,10580.39,9504.02
2023,OR-Douglas,41019.0,All,37098,72,0.88,9259,8215.28
2023,OR-Gilliam,41021.0,All,633,73,0.83,9422.27,8072.64
2023,OR-Grant,41023.0,All,2464,73,0.79,10305.65,9126.7
2023,OR-Harney,41025.0,All,2236,72,0.83,11211.67,9617.79
2023,OR-Hood River,41027.0,All,4996,74,0.76,8648.81,8047.47
2023,OR-Jackson,41029.0,All,62003,73,0.9,10248.15,9278.94
2023,OR-Jefferson,41031.0,All,6328,72,0.93,11081.91,9739.34
2023,OR-Josephine,41033.0,All,28970,73,0.89,10025.56,9325.28
2023,OR-Klamath,41035.0,All,19492,72,0.89,9789.01,8264.66
2023,OR-Lake,41037.0,All,2475,72,0.76,10606.66,8615.36
2023,OR-Lane,41039.0,All,98000,72,0.89,9554.54,8805.37
2023,OR-Lincoln,41041.0,All,18736,72,0.81,9800.72,8504.58
2023,OR-Linn,41043.0,All,32750,71,0.89,9804.94,8805.33
2023,OR-Malheur,41045.0,All,6684,72,0.94,10066.51,9527.26
2023,OR-Marion,41047.0,All,71853,71,0.96,10386.89,9200.66
2023,OR-Morrow,41049.0,All,2419,72,0.86,11902.44,10128.37
2023,OR-Multnomah,41051.0,All,138577,71,0.95,10587.83,9045.43
2023,OR-Polk,41053.0,All,20637,72,0.9,10363.67,9337.21
2023,OR-Sherman,41055.0,All,569,73,0.84,9442.13,8240.71
2023,OR-Tillamook,41057.0,All,9076,72,0.78,9812.23,8207.67
2023,OR-UNKNOWN,41000.0,All,*,*,*,*,*
2023,OR-Umatilla,41059.0,All,16069,72,0.93,10517.04,9199.46
2023,OR-Union,41061.0,All,7058,72,0.88,10113.54,8953.42
2023,OR-Wallowa,41063.0,All,2694,73,0.77,10222.78,9403.03
2023,OR-Wasco,41065.0,All,6962,73,0.83,9420.6,8170.29
2023,OR-Washington,41067.0,All,103155,72,0.96,10495.41,9139.22
2023,OR-Wheeler,41069.0,All,540,74,0.81,10263.96,8730.94
2023,OR-Yamhill,41071.0,All,24471,71,0.96,10230.89,9108.1
2023,PA-Adams,42001.0,All,28166,74,0.99,11922.83,11285.87
2023,PA-Allegheny,42003.0,All,287791,72,0.97,11779.92,11512.96
2023,PA-Armstrong,42005.0,All,18849,72,0.94,10360.6,10234.82
2023,PA-Beaver,42007.0,All,45916,72,0.91,11466.74,11563.46
2023,PA-Bedford,42009.0,All,14068,72,0.97,11964.92,11311.22
2023,PA-Berks,42011.0,All,94311,73,0.99,12841.62,11991.86
2023,PA-Blair,42013.0,All,33705,72,0.98,11362.14,11297.62
2023,PA-Bradford,42015.0,All,16303,72,0.91,9932.56,9578.55
2023,PA-Bucks,42017.0,All,156265,73,0.98,13156.62,12226.68
2023,PA-Butler,42019.0,All,49814,72,0.92,10418.61,10494.54
2023,PA-Cambria,42021.0,All,39326,71,0.99,12417.3,12381.08
2023,PA-Cameron,42023.0,All,1548,73,1.09,11434.94,12059.85
2023,PA-Carbon,42025.0,All,18151,73,1.13,13132.46,12477.81
2023,PA-Centre,42027.0,All,27816,73,0.94,11363.69,10458.34
2023,PA-Chester,42029.0,All,111037,74,0.94,11932.85,11205.41
2023,PA-Clarion,42031.0,All,10085,73,0.91,10669.12,10362.42
2023,PA-Clearfield,42033.0,All,21295,72,0.97,11017.66,10680.94
2023,PA-Clinton,42035.0,All,9535,73,1.02,12455.46,11929.18
2023,PA-Columbia,42037.0,All,16489,72,1.01,12018.54,11133.29
2023,PA-Crawford,42039.0,All,23335,73,0.91,11274.7,11188.43
2023,PA-Cumberland,42041.0,All,60825,74,0.97,12456.48,11897.49
2023,PA-Dauphin,42043.0,All,63254,72,0.97,12926.98,12018.52
2023,PA-Delaware,42045.0,All,120845,73,1.02,13600.64,12260.39
2023,PA-Elk,42047.0,All,8988,74,0.94,10818.26,11309.89
2023,PA-Erie,42049.0,All,66209,72,0.98,10990.97,11120.27
2023,PA-Fayette,42051.0,All,36844,71,0.99,10675.74,10918.77
2023,PA-Forest,42053.0,All,1928,73,0.97,10587.76,10342.95
2023,PA-Franklin,42055.0,All,39161,74,0.98,12231.64,11313.93
2023,PA-Fulton,42057.0,All,4018,73,0.94,11297.38,10847.23
2023,PA-Greene,42059.0,All,9148,72,0.96,10186.36,10266.21
2023,PA-Huntingdon,42061.0,All,11595,73,0.95,11467.03,11141.33
2023,PA-Indiana,42063.0,All,21256,72,0.87,10324.08,10217.53
2023,PA-Jefferson,42065.0,All,12248,73,0.93,10514.55,10469.97
2023,PA-Juniata,42067.0,All,5874,72,1.08,11822.13,11185.05
2023,PA-Lackawanna,42069.0,All,56137,72,1.01,12054.43,11906.13
2023,PA-Lancaster,42071.0,All,125158,74,0.97,11339.94,11034.17
2023,PA-Lawrence,42073.0,All,24574,72,0.99,10448.5,10585.82
2023,PA-Lebanon,42075.0,All,35262,74,0.97,12206.2,11376.6
2023,PA-Lehigh,42077.0,All,82128,73,1.05,12783.28,11846.8
2023,PA-Luzerne,42079.0,All,79334,73,1.02,12330.17,12256.22
2023,PA-Lycoming,42081.0,All,29550,73,0.97,11259.05,11088.2
2023,PA-McKean,42083.0,All,10969,73,0.95,10230.63,10167.96
2023,PA-Mercer,42085.0,All,30964,73,1.01,11826.34,11887.58
2023,PA-Mifflin,42087.0,All,12105,72,1.04,11698.31,11051.43
2023,PA-Monroe,42089.0,All,38721,72,1.08,12366.14,11755.58
2023,PA-Montgomery,42091.0,All,187706,74,0.99,12984.68,11988.19
2023,PA-Montour,42093.0,All,4877,71,1.07,11859.22,10815.68
2023,PA-Northampton,42095.0,All,77761,74,1.08,13389.37,12260.64
2023,PA-Northumberland,42097.0,All,24769,72,1.09,12893.92,12025.92
2023,PA-Perry,42099.0,All,11719,72,0.98,11879.26,11228.61
2023,PA-Philadelphia,42101.0,All,271385,72,1.19,15487.76,13031.79
2023,PA-Pike,42103.0,All,16629,72,0.92,11601.56,10453.07
2023,PA-Potter,42105.0,All,5009,73,0.85,8515.98,8772.09
2023,PA-Schuylkill,42107.0,All,38167,72,1.08,12357.15,11887.38
2023,PA-Snyder,42109.0,All,9389,73,1.07,12937.81,12056.67
2023,PA-Somerset,42111.0,All,21098,72,0.91,11440.86,11208.47
2023,PA-Sullivan,42113.0,All,2140,73,0.94,10849.82,10409.19
2023,PA-Susquehanna,42115.0,All,11334,73,0.85,10610.19,10439.68
2023,PA-Tioga,42117.0,All,11613,72,0.87,9301.27,9025.59
2023,PA-UNKNOWN,42000.0,All,*,*,*,*,*
2023,PA-Union,42119.0,All,9153,74,0.89,10989.63,10792.69
2023,PA-Venango,42121.0,All,15433,73,1.01,10968.54,11144.16
2023,PA-Warren,42123.0,All,11404,73,0.9,10705.44,10686.5
2023,PA-Washington,42125.0,All,56265,72,0.91,10950.55,11086.41
2023,PA-Wayne,42127.0,All,15143,73,0.88,10475.32,10215.61
2023,PA-Westmoreland,42129.0,All,103011,72,0.95,11305.73,11403.45
2023,PA-Wyoming,42131.0,All,7467,72,0.87,10922.05,10795.01
2023,PA-York,42133.0,All,105484,73,1.02,12562.39,11877.94
2023,RI-Bristol,44001.0,All,12989,75,0.94,12571.03,11280.53
2023,RI-Kent,44003.0,All,44464,74,1,13100.95,11693.7
2023,RI-Newport,44005.0,All,22516,75,0.95,12671.36,11541.44
2023,RI-Providence,44007.0,All,132375,73,1.01,12234.45,10962.8
2023,RI-UNKNOWN,44000.0,All,*,*,*,*,*
2023,RI-Washington,44009.0,All,36277,75,0.92,12279.68,11178.86
2023,SC-Abbeville,45001.0,All,6880,73,0.91,11710.99,11637.19
2023,SC-Aiken,45003.0,All,44463,73,0.93,10759.97,10908.26
2023,SC-Allendale,45005.0,All,2207,72,0.97,13142.08,13052.34
2023,SC-Anderson,45007.0,All,49764,73,0.93,11985.23,11993.8
2023,SC-Bamberg,45009.0,All,3666,73,0.95,11995.77,11896.91
2023,SC-Barnwell,45011.0,All,5314,72,1.01,11838.38,12037.82
2023,SC-Beaufort,45013.0,All,61276,75,0.79,11108.02,10895.97
2023,SC-Berkeley,45015.0,All,45495,73,0.96,12069.39,12162.15
2023,SC-Calhoun,45017.0,All,4105,73,0.9,11068.4,10960.54
2023,SC-Charleston,45019.0,All,85709,74,0.9,11713.36,11555.74
2023,SC-Cherokee,45021.0,All,13457,72,0.96,11228.75,10995.86
2023,SC-Chester,45023.0,All,8411,72,1.01,12329.41,12054.98
2023,SC-Chesterfield,45025.0,All,10723,72,0.99,11650.7,11834.45
2023,SC-Clarendon,45027.0,All,9823,73,1.03,11607.32,11777.99
2023,SC-Colleton,45029.0,All,10698,72,0.95,11857.11,11728.99
